game_id,season,week,neutral_site,home_games_played,home_wins,home_losses,home_points_scored_total,home_points_allowed_total,home_points_scored_avg,home_points_allowed_avg,home_point_differential_avg,home_win_pct,home_total_yards_avg,home_passing_yards_avg,home_rushing_yards_avg,home_turnovers_avg,home_first_downs_avg,home_third_down_pct,home_penalties_avg,home_penalty_yards_avg,away_games_played,away_wins,away_losses,away_points_scored_total,away_points_allowed_total,away_points_scored_avg,away_points_allowed_avg,away_point_differential_avg,away_win_pct,away_total_yards_avg,away_passing_yards_avg,away_rushing_yards_avg,away_turnovers_avg,away_first_downs_avg,away_third_down_pct,away_penalties_avg,away_penalty_yards_avg,win_pct_diff,points_scored_diff,points_allowed_diff,point_differential_diff,yards_diff,passing_yards_diff,rushing_yards_diff,turnovers_diff,h2h_games,h2h_win_pct,home_recent_win_pct,away_recent_win_pct,recent_form_diff,home_score,away_score,home_win,point_differential,spread,total,covered_spread
401752866,2024,7,0,5,3,2,193,89,38.6,17.8,20.8,0.6,0,0,0,0,0,0,0,0,5,3,2,118,85,23.6,17.0,6.600000000000001,0.6,0,0,0,0,0,0,0,0,0.0,15.0,0.8000000000000007,14.2,0,0,0,0,0,0.5,0,0,0,21,22,0,-1,,,
401752867,2024,7,0,5,4,1,150,67,30.0,13.4,16.6,0.8,0,0,0,0,0,0,0,0,5,4,1,212,81,42.4,16.2,26.2,0.8,0,0,0,0,0,0,0,0,0.0,-12.399999999999999,-2.799999999999999,-9.599999999999998,0,0,0,0,0,0.5,0,0,0,31,34,0,-3,,,
401752868,2024,7,0,5,4,1,242,115,48.4,23.0,25.4,0.8,0,0,0,0,0,0,0,0,5,4,1,164,81,32.8,16.2,16.599999999999998,0.8,0,0,0,0,0,0,0,0,0.0,15.600000000000001,6.800000000000001,8.8,0,0,0,0,0,0.5,0,0,0,31,13,1,18,,,
401752869,2024,7,0,5,2,3,93,99,18.6,19.8,-1.1999999999999993,0.4,0,0,0,0,0,0,0,0,5,3,2,147,78,29.4,15.6,13.799999999999999,0.6,0,0,0,0,0,0,0,0,-0.19999999999999996,-10.799999999999997,4.200000000000001,-14.999999999999998,0,0,0,0,0,0.5,0,0,0,0,37,0,-37,,,
401752870,2024,7,0,5,5,0,233,61,46.6,12.2,34.400000000000006,1.0,0,0,0,0,0,0,0,0,5,5,0,239,48,47.8,9.6,38.199999999999996,1.0,0,0,0,0,0,0,0,0,0.0,-1.1999999999999957,2.5999999999999996,-3.79999999999999,0,0,0,0,0,0.5,0,0,0,20,30,0,-10,,,
401754558,2024,7,0,5,1,4,157,158,31.4,31.6,-0.20000000000000284,0.2,0,0,0,0,0,0,0,0,5,2,3,117,101,23.4,20.2,3.1999999999999993,0.4,0,0,0,0,0,0,0,0,-0.2,8.0,11.400000000000002,-3.400000000000002,0,0,0,0,0,0.5,0,0,0,10,41,0,-31,,,
401754559,2024,7,0,5,3,2,234,104,46.8,20.8,25.999999999999996,0.6,0,0,0,0,0,0,0,0,5,3,2,205,98,41.0,19.6,21.4,0.6,0,0,0,0,0,0,0,0,0.0,5.799999999999997,1.1999999999999993,4.599999999999998,0,0,0,0,0,0.5,0,0,0,31,34,0,-3,,,
401754560,2024,7,0,5,5,0,185,106,37.0,21.2,15.8,1.0,0,0,0,0,0,0,0,0,6,2,4,141,170,23.5,28.333333333333332,-4.833333333333332,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666667,13.5,-7.133333333333333,20.633333333333333,0,0,0,0,0,0.5,0,0,0,35,20,1,15,,,
401754561,2024,7,0,5,3,2,170,124,34.0,24.8,9.2,0.6,0,0,0,0,0,0,0,0,5,2,3,103,147,20.6,29.4,-8.799999999999997,0.4,0,0,0,0,0,0,0,0,0.19999999999999996,13.399999999999999,-4.599999999999998,17.999999999999996,0,0,0,0,0,0.5,0,0,0,34,10,1,24,,,
401754562,2024,7,0,5,3,2,204,118,40.8,23.6,17.199999999999996,0.6,0,0,0,0,0,0,0,0,6,4,2,203,150,33.833333333333336,25.0,8.833333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,-0.06666666666666665,6.9666666666666615,-1.3999999999999986,8.36666666666666,0,0,0,0,0,0.5,0,0,0,36,7,1,29,,,
401754563,2024,7,0,6,0,6,110,210,18.333333333333332,35.0,-16.666666666666668,0.0,0,0,0,0,0,0,0,0,5,3,2,135,106,27.0,21.2,5.800000000000001,0.6,0,0,0,0,0,0,0,0,-0.6,-8.666666666666668,13.8,-22.46666666666667,0,0,0,0,0,0.5,0,0,0,14,39,0,-25,,,
401756916,2024,7,0,5,4,1,166,78,33.2,15.6,17.6,0.8,0,0,0,0,0,0,0,0,5,5,0,192,61,38.4,12.2,26.2,1.0,0,0,0,0,0,0,0,0,-0.19999999999999996,-5.199999999999996,3.4000000000000004,-8.599999999999998,0,0,0,0,0,0.5,0,0,0,27,33,0,-6,,,
401756917,2024,7,0,5,4,1,196,104,39.2,20.8,18.400000000000002,0.8,0,0,0,0,0,0,0,0,5,3,2,159,87,31.8,17.4,14.400000000000002,0.6,0,0,0,0,0,0,0,0,0.20000000000000007,7.400000000000002,3.400000000000002,4.0,0,0,0,0,0,0.5,0,0,0,20,11,1,9,,,
401756918,2024,7,0,6,2,4,150,149,25.0,24.833333333333332,0.16666666666666785,0.3333333333333333,0,0,0,0,0,0,0,0,6,5,1,188,109,31.333333333333332,18.166666666666668,13.166666666666664,0.8333333333333334,0,0,0,0,0,0,0,0,-0.5,-6.333333333333332,6.666666666666664,-12.999999999999996,0,0,0,0,0,0.5,0,0,0,24,17,1,7,,,
401756919,2024,7,0,6,2,4,165,161,27.5,26.833333333333332,0.6666666666666679,0.3333333333333333,0,0,0,0,0,0,0,0,5,4,1,184,107,36.8,21.4,15.399999999999999,0.8,0,0,0,0,0,0,0,0,-0.46666666666666673,-9.299999999999997,5.433333333333334,-14.73333333333333,0,0,0,0,0,0.5,0,0,0,41,28,1,13,,,
401756920,2024,7,0,5,1,4,82,181,16.4,36.2,-19.800000000000004,0.2,0,0,0,0,0,0,0,0,5,4,1,136,88,27.2,17.6,9.599999999999998,0.8,0,0,0,0,0,0,0,0,-0.6000000000000001,-10.8,18.6,-29.400000000000002,0,0,0,0,0,0.5,0,0,0,17,39,0,-22,,,
401756921,2024,7,0,5,5,0,243,56,48.6,11.2,37.400000000000006,1.0,0,0,0,0,0,0,0,0,6,4,2,210,123,35.0,20.5,14.5,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,13.600000000000001,-9.3,22.900000000000006,0,0,0,0,0,0.5,0,0,0,42,17,1,25,,,
401756922,2024,7,0,5,4,1,195,73,39.0,14.6,24.4,0.8,0,0,0,0,0,0,0,0,5,4,1,146,106,29.2,21.2,8.0,0.8,0,0,0,0,0,0,0,0,0.0,9.8,-6.6,16.4,0,0,0,0,0,0.5,0,0,0,42,10,1,32,,,
401757277,2024,7,0,5,1,4,104,133,20.8,26.6,-5.800000000000001,0.2,0,0,0,0,0,0,0,0,5,1,4,85,116,17.0,23.2,-6.199999999999999,0.2,0,0,0,0,0,0,0,0,0.0,3.8000000000000007,3.400000000000002,0.3999999999999986,0,0,0,0,0,0.5,0,0,0,8,19,0,-11,,,
401757278,2024,7,0,5,1,4,82,155,16.4,31.0,-14.600000000000001,0.2,0,0,0,0,0,0,0,0,5,2,3,108,158,21.6,31.6,-10.0,0.4,0,0,0,0,0,0,0,0,-0.2,-5.200000000000003,-0.6000000000000014,-4.600000000000001,0,0,0,0,0,0.5,0,0,0,20,22,0,-2,,,
401757279,2024,7,0,5,0,5,75,208,15.0,41.6,-26.6,0.0,0,0,0,0,0,0,0,0,5,2,3,148,134,29.6,26.8,2.8000000000000007,0.4,0,0,0,0,0,0,0,0,-0.4,-14.600000000000001,14.8,-29.400000000000002,0,0,0,0,0,0.5,0,0,0,27,29,0,-2,,,
401757280,2024,7,0,5,3,2,97,116,19.4,23.2,-3.8000000000000007,0.6,0,0,0,0,0,0,0,0,5,4,1,140,68,28.0,13.6,14.4,0.8,0,0,0,0,0,0,0,0,-0.20000000000000007,-8.600000000000001,9.6,-18.200000000000003,0,0,0,0,0,0.5,0,0,0,35,7,1,28,,,
401760386,2024,7,0,5,5,0,178,130,35.6,26.0,9.600000000000001,1.0,0,0,0,0,0,0,0,0,5,1,4,182,189,36.4,37.8,-1.3999999999999986,0.2,0,0,0,0,0,0,0,0,0.8,-0.7999999999999972,-11.799999999999997,11.0,0,0,0,0,0,0.5,0,0,0,51,48,1,3,,,
401760387,2024,7,0,5,3,2,161,127,32.2,25.4,6.800000000000004,0.6,0,0,0,0,0,0,0,0,5,3,2,150,121,30.0,24.2,5.800000000000001,0.6,0,0,0,0,0,0,0,0,0.0,2.200000000000003,1.1999999999999993,1.0000000000000036,0,0,0,0,0,0.5,0,0,0,41,25,1,16,,,
401760388,2024,7,0,5,1,4,85,137,17.0,27.4,-10.399999999999999,0.2,0,0,0,0,0,0,0,0,6,5,1,184,117,30.666666666666668,19.5,11.166666666666668,0.8333333333333334,0,0,0,0,0,0,0,0,-0.6333333333333333,-13.666666666666668,7.899999999999999,-21.566666666666666,0,0,0,0,0,0.5,0,0,0,49,21,1,28,,,
401760389,2024,7,0,6,4,2,154,141,25.666666666666668,23.5,2.166666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,5,3,2,182,152,36.4,30.4,6.0,0.6,0,0,0,0,0,0,0,0,0.06666666666666665,-10.73333333333333,-6.899999999999999,-3.833333333333332,0,0,0,0,0,0.5,0,0,0,44,26,1,18,,,
401760390,2024,7,0,5,1,4,77,128,15.4,25.6,-10.200000000000001,0.2,0,0,0,0,0,0,0,0,5,4,1,140,63,28.0,12.6,15.4,0.8,0,0,0,0,0,0,0,0,-0.6000000000000001,-12.6,13.000000000000002,-25.6,0,0,0,0,0,0.5,0,0,0,10,44,0,-34,,,
401760391,2024,7,0,5,2,3,84,106,16.8,21.2,-4.399999999999999,0.4,0,0,0,0,0,0,0,0,5,2,3,116,140,23.2,28.0,-4.800000000000001,0.4,0,0,0,0,0,0,0,0,0.0,-6.399999999999999,-6.800000000000001,0.40000000000000213,0,0,0,0,0,0.5,0,0,0,35,28,1,7,,,
401761622,2024,7,0,5,2,3,130,187,26.0,37.4,-11.399999999999999,0.4,0,0,0,0,0,0,0,0,5,3,2,155,131,31.0,26.2,4.800000000000001,0.6,0,0,0,0,0,0,0,0,-0.19999999999999996,-5.0,11.2,-16.2,0,0,0,0,0,0.5,0,0,0,35,38,0,-3,,,
401761623,2024,7,0,5,2,3,65,153,13.0,30.6,-17.6,0.4,0,0,0,0,0,0,0,0,5,3,2,95,156,19.0,31.2,-12.2,0.6,0,0,0,0,0,0,0,0,-0.19999999999999996,-6.0,-0.5999999999999979,-5.400000000000002,0,0,0,0,0,0.5,0,0,0,23,8,1,15,,,
401761624,2024,7,0,5,1,4,88,206,17.6,41.2,-23.6,0.2,0,0,0,0,0,0,0,0,5,3,2,117,132,23.4,26.4,-3.0,0.6,0,0,0,0,0,0,0,0,-0.39999999999999997,-5.799999999999997,14.800000000000004,-20.6,0,0,0,0,0,0.5,0,0,0,20,41,0,-21,,,
401761625,2024,7,0,5,4,1,139,68,27.8,13.6,14.200000000000001,0.8,0,0,0,0,0,0,0,0,5,2,3,141,161,28.2,32.2,-4.0000000000000036,0.4,0,0,0,0,0,0,0,0,0.4,-0.3999999999999986,-18.6,18.200000000000003,0,0,0,0,0,0.5,0,0,0,24,14,1,10,,,
401761626,2024,7,0,5,2,3,158,155,31.6,31.0,0.6000000000000014,0.4,0,0,0,0,0,0,0,0,5,4,1,181,73,36.2,14.6,21.6,0.8,0,0,0,0,0,0,0,0,-0.4,-4.600000000000001,16.4,-21.0,0,0,0,0,0,0.5,0,0,0,48,24,1,24,,,
401761627,2024,7,0,5,3,2,175,131,35.0,26.2,8.8,0.6,0,0,0,0,0,0,0,0,5,3,2,113,116,22.6,23.2,-0.5999999999999979,0.6,0,0,0,0,0,0,0,0,0.0,12.399999999999999,3.0,9.399999999999999,0,0,0,0,0,0.5,0,0,0,41,48,0,-7,,,
401762480,2024,7,0,5,4,1,131,120,26.2,24.0,2.1999999999999993,0.8,0,0,0,0,0,0,0,0,5,3,2,152,67,30.4,13.4,17.0,0.6,0,0,0,0,0,0,0,0,0.20000000000000007,-4.199999999999999,10.6,-14.8,0,0,0,0,0,0.5,0,0,0,26,19,1,7,,,
401762481,2024,7,0,5,5,0,224,100,44.8,20.0,24.799999999999997,1.0,0,0,0,0,0,0,0,0,5,4,1,181,112,36.2,22.4,13.800000000000004,0.8,0,0,0,0,0,0,0,0,0.19999999999999996,8.599999999999994,-2.3999999999999986,10.999999999999993,0,0,0,0,0,0.5,0,0,0,36,63,0,-27,,,
401762482,2024,7,0,5,2,3,144,167,28.8,33.4,-4.599999999999998,0.4,0,0,0,0,0,0,0,0,5,2,3,144,195,28.8,39.0,-10.2,0.4,0,0,0,0,0,0,0,0,0.0,0.0,-5.600000000000001,5.600000000000001,0,0,0,0,0,0.5,0,0,0,53,33,1,20,,,
401762483,2024,7,0,5,2,3,126,137,25.2,27.4,-2.1999999999999993,0.4,0,0,0,0,0,0,0,0,5,1,4,99,171,19.8,34.2,-14.400000000000002,0.2,0,0,0,0,0,0,0,0,0.2,5.399999999999999,-6.800000000000004,12.200000000000003,0,0,0,0,0,0.5,0,0,0,24,7,1,17,,,
401762484,2024,7,0,5,3,2,151,125,30.2,25.0,5.199999999999999,0.6,0,0,0,0,0,0,0,0,5,5,0,187,98,37.4,19.6,17.799999999999997,1.0,0,0,0,0,0,0,0,0,-0.4,-7.199999999999999,5.399999999999999,-12.599999999999998,0,0,0,0,0,0.5,0,0,0,31,32,0,-1,,,
401762485,2024,7,0,5,2,3,146,148,29.2,29.6,-0.40000000000000213,0.4,0,0,0,0,0,0,0,0,6,3,3,123,129,20.5,21.5,-1.0,0.5,0,0,0,0,0,0,0,0,-0.09999999999999998,8.7,8.100000000000001,0.5999999999999979,0,0,0,0,0,0.5,0,0,0,61,13,1,48,,,
401762833,2024,7,0,6,2,4,110,183,18.333333333333332,30.5,-12.166666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,5,2,3,118,117,23.6,23.4,0.20000000000000284,0.4,0,0,0,0,0,0,0,0,-0.06666666666666671,-5.266666666666669,7.100000000000001,-12.36666666666667,0,0,0,0,0,0.5,0,0,0,7,20,0,-13,,,
401762834,2024,7,0,6,3,3,118,124,19.666666666666668,20.666666666666668,-1.0,0.5,0,0,0,0,0,0,0,0,5,2,3,82,147,16.4,29.4,-13.0,0.4,0,0,0,0,0,0,0,0,0.09999999999999998,3.2666666666666693,-8.73333333333333,12.0,0,0,0,0,0,0.5,0,0,0,42,0,1,42,,,
401762835,2024,7,0,5,2,3,106,129,21.2,25.8,-4.600000000000001,0.4,0,0,0,0,0,0,0,0,5,3,2,179,62,35.8,12.4,23.4,0.6,0,0,0,0,0,0,0,0,-0.19999999999999996,-14.599999999999998,13.4,-28.0,0,0,0,0,0,0.5,0,0,0,28,23,1,5,,,
401762836,2024,7,0,6,1,5,150,214,25.0,35.666666666666664,-10.666666666666664,0.16666666666666666,0,0,0,0,0,0,0,0,5,1,4,55,106,11.0,21.2,-10.2,0.2,0,0,0,0,0,0,0,0,-0.033333333333333354,14.0,14.466666666666665,-0.466666666666665,0,0,0,0,0,0.5,0,0,0,16,10,1,6,,,
401762837,2024,7,0,5,1,4,73,220,14.6,44.0,-29.4,0.2,0,0,0,0,0,0,0,0,5,0,5,52,179,10.4,35.8,-25.4,0.0,0,0,0,0,0,0,0,0,0.2,4.199999999999999,8.200000000000003,-4.0,0,0,0,0,0,0.5,0,0,0,42,6,1,36,,,
401752738,2024,8,0,6,5,1,209,104,34.833333333333336,17.333333333333332,17.500000000000004,0.8333333333333334,0,0,0,0,0,0,0,0,6,5,1,289,176,48.166666666666664,29.333333333333332,18.833333333333332,0.8333333333333334,0,0,0,0,0,0,0,0,0.0,-13.333333333333329,-12.0,-1.3333333333333286,0,0,0,0,0,0.5,0,0,0,37,20,1,17,,,
401752739,2024,8,0,6,2,4,218,184,36.333333333333336,30.666666666666668,5.666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,6,6,0,208,122,34.666666666666664,20.333333333333332,14.333333333333332,1.0,0,0,0,0,0,0,0,0,-0.6666666666666667,1.6666666666666714,10.333333333333336,-8.666666666666664,0,0,0,0,0,0.5,0,0,0,42,45,0,-3,,,
401752740,2024,8,0,6,3,3,148,102,24.666666666666668,17.0,7.666666666666668,0.5,0,0,0,0,0,0,0,0,6,5,1,250,100,41.666666666666664,16.666666666666668,24.999999999999996,0.8333333333333334,0,0,0,0,0,0,0,0,-0.33333333333333337,-16.999999999999996,0.33333333333333215,-17.33333333333333,0,0,0,0,0,0.5,0,0,0,17,23,0,-6,,,
401752741,2024,8,0,6,2,4,134,119,22.333333333333332,19.833333333333332,2.5,0.3333333333333333,0,0,0,0,0,0,0,0,6,4,2,202,119,33.666666666666664,19.833333333333332,13.833333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,-11.333333333333332,0.0,-11.333333333333332,0,0,0,0,0,0.5,0,0,0,23,21,1,2,,,
401752742,2024,8,0,6,5,1,193,102,32.166666666666664,17.0,15.166666666666664,0.8333333333333334,0,0,0,0,0,0,0,0,6,6,0,227,115,37.833333333333336,19.166666666666668,18.666666666666668,1.0,0,0,0,0,0,0,0,0,-0.16666666666666663,-5.666666666666671,-2.166666666666668,-3.5000000000000036,0,0,0,0,0,0.5,0,0,0,43,35,1,8,,,
401752743,2024,8,0,5,2,3,122,139,24.4,27.8,-3.400000000000002,0.4,0,0,0,0,0,0,0,0,6,4,2,171,66,28.5,11.0,17.5,0.6666666666666666,0,0,0,0,0,0,0,0,-0.2666666666666666,-4.100000000000001,16.8,-20.900000000000002,0,0,0,0,0,0.5,0,0,0,13,16,0,-3,,,
401752744,2024,8,0,6,3,3,134,114,22.333333333333332,19.0,3.333333333333332,0.5,0,0,0,0,0,0,0,0,6,5,1,175,59,29.166666666666668,9.833333333333334,19.333333333333336,0.8333333333333334,0,0,0,0,0,0,0,0,-0.33333333333333337,-6.833333333333336,9.166666666666666,-16.000000000000004,0,0,0,0,0,0.5,0,0,0,7,26,0,-19,,,
401752745,2024,8,0,6,5,1,259,116,43.166666666666664,19.333333333333332,23.833333333333332,0.8333333333333334,0,0,0,0,0,0,0,0,6,5,1,155,71,25.833333333333332,11.833333333333334,13.999999999999998,0.8333333333333334,0,0,0,0,0,0,0,0,0.0,17.333333333333332,7.499999999999998,9.833333333333334,0,0,0,0,0,0.5,0,0,0,31,24,1,7,,,
401752871,2024,8,0,6,4,2,240,125,40.0,20.833333333333332,19.166666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,6,5,1,273,128,45.5,21.333333333333332,24.166666666666668,0.8333333333333334,0,0,0,0,0,0,0,0,-0.16666666666666674,-5.5,-0.5,-5.0,0,0,0,0,0,0.5,0,0,0,34,24,1,10,,,
401752872,2024,8,0,6,4,2,164,127,27.333333333333332,21.166666666666668,6.166666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,6,5,1,246,112,41.0,18.666666666666668,22.333333333333332,0.8333333333333334,0,0,0,0,0,0,0,0,-0.16666666666666674,-13.666666666666668,2.5,-16.166666666666668,0,0,0,0,0,0.5,0,0,0,24,6,1,18,,,
401752873,2024,8,0,6,4,2,177,112,29.5,18.666666666666668,10.833333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,6,5,1,235,118,39.166666666666664,19.666666666666668,19.499999999999996,0.8333333333333334,0,0,0,0,0,0,0,0,-0.16666666666666674,-9.666666666666664,-1.0,-8.666666666666664,0,0,0,0,0,0.5,0,0,0,24,7,1,17,,,
401752874,2024,8,0,6,4,2,140,106,23.333333333333332,17.666666666666668,5.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,6,2,4,159,176,26.5,29.333333333333332,-2.833333333333332,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,-3.166666666666668,-11.666666666666664,8.499999999999996,0,0,0,0,0,0.5,0,0,0,19,0,1,19,,,
401752875,2024,8,0,6,4,2,184,78,30.666666666666668,13.0,17.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,6,3,3,214,111,35.666666666666664,18.5,17.166666666666664,0.5,0,0,0,0,0,0,0,0,0.16666666666666663,-4.9999999999999964,-5.5,0.5000000000000036,0,0,0,0,0,0.5,0,0,0,25,24,1,1,,,
401752876,2024,8,0,6,3,3,214,165,35.666666666666664,27.5,8.166666666666664,0.5,0,0,0,0,0,0,0,0,6,5,1,253,91,42.166666666666664,15.166666666666666,27.0,0.8333333333333334,0,0,0,0,0,0,0,0,-0.33333333333333337,-6.5,12.333333333333334,-18.833333333333336,0,0,0,0,0,0.5,0,0,0,10,56,0,-46,,,
401752877,2024,8,0,6,2,4,93,136,15.5,22.666666666666668,-7.166666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,6,6,0,221,41,36.833333333333336,6.833333333333333,30.000000000000004,1.0,0,0,0,0,0,0,0,0,-0.6666666666666667,-21.333333333333336,15.833333333333336,-37.16666666666667,0,0,0,0,0,0.5,0,0,0,0,34,0,-34,,,
401752878,2024,8,0,6,6,0,269,68,44.833333333333336,11.333333333333334,33.5,1.0,0,0,0,0,0,0,0,0,6,3,3,177,191,29.5,31.833333333333332,-2.333333333333332,0.5,0,0,0,0,0,0,0,0,0.5,15.333333333333336,-20.5,35.83333333333333,0,0,0,0,0,0.5,0,0,0,38,13,1,25,,,
401752879,2024,8,0,6,2,4,137,175,22.833333333333332,29.166666666666668,-6.333333333333336,0.3333333333333333,0,0,0,0,0,0,0,0,6,4,2,181,101,30.166666666666668,16.833333333333332,13.333333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,-7.333333333333336,12.333333333333336,-19.66666666666667,0,0,0,0,0,0.5,0,0,0,20,17,1,3,,,
401752941,2024,8,0,7,0,7,124,249,17.714285714285715,35.57142857142857,-17.857142857142854,0.0,0,0,0,0,0,0,0,0,1,0,1,7,26,7.0,26.0,-19.0,0.0,0,0,0,0,0,0,0,0,0.0,10.714285714285715,9.57142857142857,1.142857142857146,0,0,0,0,0,0.5,0,0,0,45,13,1,32,,,
401752951,2024,8,0,6,5,1,258,143,43.0,23.833333333333332,19.166666666666668,0.8333333333333334,0,0,0,0,0,0,0,0,6,3,3,124,168,20.666666666666668,28.0,-7.333333333333332,0.5,0,0,0,0,0,0,0,0,0.33333333333333337,22.333333333333332,-4.166666666666668,26.5,0,0,0,0,0,0.5,0,0,0,22,20,1,2,,,
401754371,2024,8,0,6,4,2,145,135,24.166666666666668,22.5,1.6666666666666679,0.6666666666666666,0,0,0,0,0,0,0,0,5,2,3,94,129,18.8,25.8,-7.0,0.4,0,0,0,0,0,0,0,0,0.2666666666666666,5.366666666666667,-3.3000000000000007,8.666666666666668,0,0,0,0,0,0.5,0,0,0,21,18,1,3,,,
401754564,2024,8,0,5,5,0,175,68,35.0,13.6,21.4,1.0,0,0,0,0,0,0,0,0,5,4,1,180,105,36.0,21.0,15.0,0.8,0,0,0,0,0,0,0,0,0.19999999999999996,-1.0,-7.4,6.399999999999999,0,0,0,0,0,0.5,0,0,0,21,24,0,-3,,,
401754565,2024,8,0,6,3,3,158,111,26.333333333333332,18.5,7.833333333333332,0.5,0,0,0,0,0,0,0,0,6,4,2,204,134,34.0,22.333333333333332,11.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,-0.16666666666666663,-7.666666666666668,-3.833333333333332,-3.8333333333333357,0,0,0,0,0,0.5,0,0,0,24,35,0,-11,,,
401754566,2024,8,0,6,4,2,219,153,36.5,25.5,11.0,0.6666666666666666,0,0,0,0,0,0,0,0,6,6,0,220,126,36.666666666666664,21.0,15.666666666666664,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-0.1666666666666643,4.5,-4.666666666666664,0,0,0,0,0,0.5,0,0,0,18,27,0,-9,,,
401754567,2024,8,0,6,2,4,113,181,18.833333333333332,30.166666666666668,-11.333333333333336,0.3333333333333333,0,0,0,0,0,0,0,0,6,3,3,265,138,44.166666666666664,23.0,21.166666666666664,0.5,0,0,0,0,0,0,0,0,-0.16666666666666669,-25.333333333333332,7.166666666666668,-32.5,0,0,0,0,0,0.5,0,0,0,20,13,1,7,,,
401754568,2024,8,0,6,3,3,174,179,29.0,29.833333333333332,-0.8333333333333321,0.5,0,0,0,0,0,0,0,0,6,4,2,239,129,39.833333333333336,21.5,18.333333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,-0.16666666666666663,-10.833333333333336,8.333333333333332,-19.166666666666668,0,0,0,0,0,0.5,0,0,0,13,30,0,-17,,,
401754569,2024,8,0,6,1,5,167,199,27.833333333333332,33.166666666666664,-5.333333333333332,0.16666666666666666,0,0,0,0,0,0,0,0,5,3,2,163,123,32.6,24.6,8.0,0.6,0,0,0,0,0,0,0,0,-0.43333333333333335,-4.766666666666669,8.566666666666663,-13.333333333333332,0,0,0,0,0,0.5,0,0,0,23,38,0,-15,,,
401756923,2024,8,0,6,4,2,156,148,26.0,24.666666666666668,1.3333333333333321,0.6666666666666666,0,0,0,0,0,0,0,0,6,6,0,285,73,47.5,12.166666666666666,35.333333333333336,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-21.5,12.500000000000002,-34.0,0,0,0,0,0,0.5,0,0,0,26,22,1,4,,,
401756924,2024,8,0,6,6,0,225,88,37.5,14.666666666666666,22.833333333333336,1.0,0,0,0,0,0,0,0,0,6,5,1,237,83,39.5,13.833333333333334,25.666666666666664,0.8333333333333334,0,0,0,0,0,0,0,0,0.16666666666666663,-2.0,0.8333333333333321,-2.8333333333333286,0,0,0,0,0,0.5,0,0,0,24,21,1,3,,,
401756925,2024,8,0,6,5,1,175,105,29.166666666666668,17.5,11.666666666666668,0.8333333333333334,0,0,0,0,0,0,0,0,6,4,2,193,111,32.166666666666664,18.5,13.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,0.16666666666666674,-2.9999999999999964,-1.0,-1.9999999999999964,0,0,0,0,0,0.5,0,0,0,31,28,1,3,,,
401756926,2024,8,0,6,1,5,99,220,16.5,36.666666666666664,-20.166666666666664,0.16666666666666666,0,0,0,0,0,0,0,0,6,5,1,216,115,36.0,19.166666666666668,16.833333333333332,0.8333333333333334,0,0,0,0,0,0,0,0,-0.6666666666666667,-19.5,17.499999999999996,-37.0,0,0,0,0,0,0.5,0,0,0,17,49,0,-32,,,
401756927,2024,8,0,6,4,2,212,148,35.333333333333336,24.666666666666668,10.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,6,4,2,218,178,36.333333333333336,29.666666666666668,6.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,-1.0,-5.0,4.0,0,0,0,0,0,0.5,0,0,0,42,36,1,6,,,
401756928,2024,8,0,6,3,3,170,107,28.333333333333332,17.833333333333332,10.5,0.5,0,0,0,0,0,0,0,0,6,2,4,134,171,22.333333333333332,28.5,-6.166666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,6.0,-10.666666666666668,16.666666666666668,0,0,0,0,0,0.5,0,0,0,45,13,1,32,,,
401757281,2024,8,0,6,5,1,202,137,33.666666666666664,22.833333333333332,10.833333333333332,0.8333333333333334,0,0,0,0,0,0,0,0,5,2,3,106,160,21.2,32.0,-10.8,0.4,0,0,0,0,0,0,0,0,0.43333333333333335,12.466666666666665,-9.166666666666668,21.633333333333333,0,0,0,0,0,0.5,0,0,0,6,25,0,-19,,,
