team_id,off_points_per_drive,off_total_points,off_yards_per_drive,off_yards_std,off_plays_per_drive,off_plays_std,off_seconds_per_drive,off_seconds_std,off_scoring_pct,off_scoring_drives,off_total_drives,off_redzone_scoring_pct,off_redzone_attempts,off_three_and_outs,off_three_and_out_pct,off_explosive_drives,off_explosive_pct,off_home_ppd,off_away_ppd,off_dome_ppd,off_outdoor_ppd,def_points_per_drive,def_yards_per_drive,def_plays_per_drive,def_scoring_pct,def_total_drives,def_three_and_out_forced,def_redzone_stops,ppd_differential,ypd_differential,scoring_pct_differential
120,1.823076923076923,237,29.76923076923077,27.98713393812171,5.723076923076923,3.4145502265819614,135.44615384615383,104.61906251207938,0.34615384615384615,45,130,0.0,0.0,39,0.3,70.0,0.5384615384615384,2.1219512195121952,1.3125,0.0,1.823076923076923,2.348148148148148,34.11851851851852,6.029629629629629,0.37037037037037035,135,0.22962962962962963,0,-0.5250712250712251,-4.34928774928775,-0.024216524216524205
127,2.3070866141732282,293,29.95275590551181,29.61602372690038,5.653543307086614,3.3532215089655173,155.4488188976378,125.47431968091149,0.36220472440944884,46,127,0.0,0.0,39,0.30708661417322836,68.0,0.5354330708661418,2.289855072463768,2.3275862068965516,0.0,2.3070866141732282,2.5826771653543306,31.96062992125984,5.543307086614173,0.4094488188976378,127,0.2755905511811024,0,-0.2755905511811023,-2.0078740157480297,-0.04724409448818895
130,2.752,344,36.72,29.531994678270877,5.904,3.3346277056792815,159.816,105.20551193704387,0.424,53,125,0.0,0.0,31,0.248,81.0,0.648,3.125,2.449275362318841,0.0,2.752,1.6991869918699187,27.333333333333332,5.926829268292683,0.2926829268292683,123,0.3821138211382114,0,1.052813008130081,9.386666666666667,0.1313170731707317
135,2.2644628099173554,274,29.024793388429753,27.69761205408551,5.661157024793388,3.5084510328829936,158.58677685950414,113.70976720152403,0.36363636363636365,44,121,0.0,0.0,38,0.3140495867768595,64.0,0.5289256198347108,2.6470588235294117,1.7735849056603774,0.0,2.2644628099173554,2.4672131147540983,30.721311475409838,5.737704918032787,0.39344262295081966,122,0.319672131147541,0,-0.20275030483674295,-1.6965180869800847,-0.02980625931445602
142,2.707692307692308,352,37.69230769230769,29.482841193918745,6.276923076923077,3.7726378915426855,163.8230769230769,119.54133697710223,0.43846153846153846,57,130,0.0,0.0,32,0.24615384615384617,84.0,0.6461538461538462,3.25531914893617,1.2777777777777777,0.0,2.707692307692308,1.8682170542635659,23.573643410852714,5.24031007751938,0.3178294573643411,129,0.3798449612403101,0,0.839475253428742,14.11866428145498,0.12063208109719736
145,3.2440944881889764,412,42.99212598425197,30.280827414989545,6.661417322834645,3.778007521484831,153.33858267716536,99.70259111059114,0.5511811023622047,70,127,0.0,0.0,26,0.2047244094488189,86.0,0.6771653543307087,3.380434782608696,2.8857142857142857,0.0,3.2440944881889764,1.8461538461538463,28.4,5.476923076923077,0.3076923076923077,130,0.3384615384615385,0,1.3979406420351301,14.592125984251972,0.24348879466989704
147,1.4444444444444444,13,26.444444444444443,27.21723310290335,6.666666666666667,3.427827300200522,198.55555555555554,87.97316510037466,0.3333333333333333,3,9,0.0,0.0,3,0.3333333333333333,4.0,0.4444444444444444,0.0,1.4444444444444444,0.0,1.4444444444444444,5.9,52.5,6.5,0.9,10,0.0,0,-4.455555555555556,-26.055555555555557,-0.5666666666666667
150,3.1025641025641026,363,40.22222222222222,30.45434998403662,6.401709401709402,3.4667380799282537,158.55555555555554,102.0726959036654,0.48717948717948717,57,117,0.0,0.0,29,0.24786324786324787,79.0,0.6752136752136753,2.803921568627451,3.3333333333333335,0.0,3.1025641025641026,2.7580645161290325,36.774193548387096,5.983870967741935,0.45161290322580644,124,0.3064516129032258,0,0.34449958643507017,3.4480286738351253,0.03556658395368073
151,2.6714285714285713,374,35.75714285714286,29.128559356673865,6.2,3.382562138188305,134.9142857142857,83.18554157318597,0.42857142857142855,60,140,0.0,0.0,31,0.22142857142857142,87.0,0.6214285714285714,2.8552631578947367,2.453125,2.066666666666667,2.744,1.8270676691729324,28.8796992481203,5.669172932330827,0.3157894736842105,133,0.3007518796992481,0,0.8443609022556389,6.87744360902256,0.11278195488721804
152,2.5193798449612403,325,33.627906976744185,31.998796307303174,5.550387596899225,3.186792177071634,152.3953488372093,106.04446433311675,0.3875968992248062,50,129,0.0,0.0,38,0.29457364341085274,65.0,0.5038759689922481,3.090909090909091,1.9206349206349207,0.0,2.5193798449612403,2.689922480620155,37.12403100775194,6.0852713178294575,0.4496124031007752,129,0.24031007751937986,0,-0.1705426356589146,-3.496124031007753,-0.06201550387596899
153,1.9833333333333334,238,25.95,29.655968549151034,5.516666666666667,3.4737511106455914,156.49166666666667,117.21201044328546,0.35,42,120,0.0,0.0,47,0.39166666666666666,58.0,0.48333333333333334,2.106060606060606,1.8333333333333333,0.0,1.9833333333333334,1.9836065573770492,30.540983606557376,6.237704918032787,0.3360655737704918,122,0.3360655737704918,0,-0.0002732240437157696,-4.590983606557376,0.01393442622950819
154,2.104895104895105,301,28.636363636363637,27.672772364649525,5.160839160839161,3.2945758872373077,134.34965034965035,107.4137884729062,0.35664335664335667,51,143,0.0,0.0,47,0.32867132867132864,73.0,0.5104895104895105,2.358695652173913,1.6470588235294117,0.0,2.104895104895105,1.624113475177305,24.75177304964539,5.716312056737588,0.2978723404255319,141,0.3120567375886525,0,0.48078162971780003,3.8845905867182466,0.05877101621782477
155,2.6923076923076925,35,28.846153846153847,38.16596685059905,5.538461538461538,3.5500090285186743,143.76923076923077,108.8356205830256,0.38461538461538464,5,13,0.0,0.0,7,0.5384615384615384,5.0,0.38461538461538464,0.0,2.6923076923076925,0.0,2.6923076923076925,2.923076923076923,36.61538461538461,5.615384615384615,0.46153846153846156,13,0.3076923076923077,0,-0.2307692307692304,-7.7692307692307665,-0.07692307692307693
158,2.7333333333333334,328,35.075,29.412500200887838,6.0,3.343122879619488,168.51666666666668,108.07949014718838,0.43333333333333335,52,120,0.0,0.0,27,0.225,75.0,0.625,3.1857142857142855,2.1,0.0,2.7333333333333334,2.194915254237288,30.26271186440678,5.61864406779661,0.3644067796610169,118,0.3389830508474576,0,0.5384180790960453,4.812288135593224,0.06892655367231643
160,2.3636363636363638,26,34.36363636363637,28.28169983318799,7.545454545454546,3.6976651109487015,204.45454545454547,128.8785192624152,0.36363636363636365,4,11,0.0,0.0,2,0.18181818181818182,7.0,0.6363636363636364,0.0,2.3636363636363638,0.0,2.3636363636363638,4.2,40.8,5.1,0.7,10,0.0,0,-1.8363636363636364,-6.43636363636363,-0.3363636363636363
164,2.786324786324786,326,39.76923076923077,30.299193290554047,7.085470085470085,4.016287206322073,189.7863247863248,118.54075605402186,0.4017094017094017,47,117,0.0,0.0,29,0.24786324786324787,78.0,0.6666666666666666,3.272727272727273,2.156862745098039,0.0,2.786324786324786,3.226086956521739,41.0,5.6,0.4782608695652174,115,0.25217391304347825,0,-0.43976217019695296,-1.2307692307692335,-0.07655146785581568
166,1.8142857142857143,254,26.12857142857143,26.843496018962224,5.564285714285714,3.3910816471922276,141.55714285714285,100.558245509652,0.3142857142857143,44,140,0.0,0.0,47,0.3357142857142857,65.0,0.4642857142857143,1.8688524590163935,1.7721518987341771,0.0,1.8142857142857143,2.24822695035461,30.56028368794326,5.680851063829787,0.3475177304964539,141,0.3120567375886525,0,-0.4339412360688957,-4.431712259371832,-0.03323201621073962
167,2.635593220338983,311,35.41525423728814,31.109491302175133,5.991525423728813,3.586526931583261,167.54237288135593,122.68552280294696,0.4406779661016949,52,118,0.0,0.0,31,0.2627118644067797,71.0,0.6016949152542372,2.5789473684210527,2.6885245901639343,3.6923076923076925,2.5047619047619047,2.1452991452991452,32.495726495726494,6.2905982905982905,0.38461538461538464,117,0.24786324786324787,0,0.4902940750398379,2.9195277415616445,0.05606258148631027
183,1.957142857142857,274,27.2,29.232434927637506,5.692857142857143,3.4178886759266685,141.17142857142858,98.89256890684383,0.3142857142857143,44,140,0.0,0.0,43,0.30714285714285716,66.0,0.4714285714285714,1.8923076923076922,2.013333333333333,2.6923076923076925,1.8818897637795275,2.639705882352941,34.25735294117647,5.492647058823529,0.4338235294117647,136,0.25735294117647056,0,-0.682563025210084,-7.057352941176472,-0.11953781512605044
189,1.736842105263158,231,24.203007518796994,24.686752489180595,5.451127819548872,3.423329420965427,153.5187969924812,105.85428817867763,0.3157894736842105,42,133,0.0,0.0,42,0.3157894736842105,63.0,0.47368421052631576,1.4545454545454546,2.125,0.0,1.736842105263158,2.0381679389312977,29.69465648854962,5.236641221374046,0.3511450381679389,131,0.32061068702290074,0,-0.3013258336681397,-5.4916489697526245,-0.0353555644837284
